DATA CARTA;REGIÃO;MASSA DE AR;DESCRIÇÃO;ESTAÇÃO;;;;;;;;;;;;;;;;;;;;;
2021-07-15 00:00:00;Nordeste;mTa;A região encontra-se sob influência do fluxo zonal marítimo predominante do oceano Atlântico, caracterizando a atuação da Massa Tropical Atlântica na costa e interior do NE.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-15 00:00:00;Litoral;mTa;Regiao sob incidencia de flujos maritimos quentes e umidos provenientes do Anticiclone subtropical do Atlantico Sul, caracterizando a dominancia da Massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-15 00:00:00;Centro;mPa;Zona sob influência da massa de ar polar associada ao sistema frontal posicionado a sul e sudeste, caracterizada por temperaturas reduzidas nas estações sinóticas internas.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-15 00:00:00;Sul;mPa;A região encontra-se no quadrante posterior à passagem de uma frente fria, caracterizada por temperaturas reduzidas e gradiente de pressão favorável ao avanço da massa polar.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-16 00:00:00;Norte;mEc;Regiao central e norte do Brasil sob influencia de massa de ar quente e umida caracteristica da bacia amazonica, sem a presenca de frentes ou massas de ar polar no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-16 00:00:00;Nordeste;mTa;A região do Nordeste encontra-se sob influência da circulação da alta pressão do Atlântico, configurando o predomínio da massa de ar Tropical Atlântica (mTa) sobre o setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-16 00:00:00;Litoral;mTa;Região sob influência direta do fluxo de leste/sudeste da circulação marítima, mantendo características de ar tropical quente e úmido no setor costeiro nordestino.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-16 00:00:00;Centro;mPa;A região encontra-se submetida ao fluxo de sul/sudeste, logo após a passagem de sistema frontal, evidenciando o ingresso e estabilização da Massa Polar Atlântica no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-16 00:00:00;Sul;mPa;A região delimitada encontra-se sob o fluxo pós-frontal de um sistema de alta pressão polar, caracterizando o domínio da massa de ar polar atlântica (mPa) com temperaturas reduzida;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-17 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, sob domínio da Massa Equatorial Continental.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-17 00:00:00;Nordeste;mTa;A região demarcada apresenta domínio de fluxo térmico tropical sob influência direta do gradiente de pressão do Atlântico Sul, caracterizando a atuação predominante da massa mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-17 00:00:00;Litoral;mTa;Regiao sob influencia do escoamento marítimo quente e umido associado ao anticiclone subtropical, característico da atuação da Massa Tropical Atlantica no litoral leste brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-17 00:00:00;Centro;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pela presença de ar mais frio e denso que ingressa no continente, configurando o predomínio da mPa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-17 00:00:00;Sul;mPa;A região delimitada encontra-se sob o fluxo de ar frio e seco proveniente do quadrante sul, posicionada claramente na retaguarda do sistema frontal que avança pela costa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-18 00:00:00;Norte;mEc;A regiao delimitada sobre a Amazonia apresenta caracteristicas de baixa pressao e elevadas temperaturas, sendo dominada pela massa de ar quente e umida de origem continental.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-18 00:00:00;Nordeste;mTa;Predominio da massa Tropical Atlantica na regiao devido ao fluxo de ar originado no oceano conforme o posicionamento da alta pressao subtropical.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-18 00:00:00;Litoral;mTa;Area delimitada sob influencia direta do fluxo marítimo do Atlantico Sul, caracterizado por transporte de umidade e estabilidade, configurando o dominio da Massa Tropical Atlantica;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-18 00:00:00;Centro;mPa;A região demarcada apresenta o avanço de centro de alta pressão pós-frontal, configurando a advecção de massas de ar frio e seco sobre as regiões Sul e Sudeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-18 00:00:00;Sul;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pela incursão de ar frio e seco, consolidando o domínio de uma massa de ar polar sobre o setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-19 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica, caracterizada por altas temperaturas e elevada umidade, evidenciando a persistência da massa equatorial continental em seu domínio clássi;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-19 00:00:00;Nordeste;mTa;Regiao sob fluxo marítimo estável, caracterizando o transporte de umidade e calor da Massa Tropical Atlântica exercendo influência predominante no setor do Nordeste brasileiro.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-19 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do fluxo equatorial/tropical marítimo característico da mTa, mantendo condições quentes e úmidas no setor costeiro do Nordeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-19 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço de ar frio e seco localizado na retaguarda do sistema frontal, caracterizando a atuação da massa polar atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-19 00:00:00;Sul;mPa;A região delimitada encontra-se sob a influência direta do ingresso de uma massa de ar frio e seco, posicionada nitidamente no setor pós-frontal do sistema de pressão atual.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-20 00:00:00;Norte;mEc;Região localizada sobre a bacia amazônica, caracterizada pela predominância da massa Equatorial Continental, que mantém o ar quente e úmido na área demarcada.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-20 00:00:00;Nordeste;mTa;A região delimitada está sob forte influência do fluxo marítimo de sudeste, característico da circulação da Massa Tropical Atlântica, mantendo condições quentes e úmidas no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-20 00:00:00;Litoral;mPa;A regiao delimitada esta sob influencia direta do avanco de uma frente fria, com o ar frio e denso pos-frontal caracterizando a atuacao da massa de ar polar sobre o litoral.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-20 00:00:00;Centro;mPa;A região destacada encontra-se no quadrante sul de uma frente fria, caracterizando o avanço de ar frio, seco e estável predominante em sua retaguarda.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-20 00:00:00;Sul;mPa;A região encontra-se no setor pós-frontal, sob influência direta do escoamento de uma Massa Polar Atlântica, evidenciada pelos baixos valores de temperatura no campo.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-21 00:00:00;Norte;mEc;Regiao central e norte da Bacia Amazonica sob influencia predominante da massa de ar quente e umida de origem continental, caracteristica do nucleo equatorial.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-21 00:00:00;Nordeste;mTa;Região sob influência direta do fluxo de leste da alta pressão subtropical do Atlântico Sul, caracterizando a predominância de ar quente e úmido de origem marítima.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-21 00:00:00;Litoral;mTa;A regiao delimitada esta sob o regime de circulacao maritima com valores de pressao e umidade tipicos de uma massa Tropical Atlantica persistente na costa leste do pais.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-21 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influencia direta do avancado de ar frio e seco apos a passagem de um sistema frontal, caracterizando o dominio da massa polar atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-21 00:00:00;Sul;mPa;A região delimitada encontra-se sob influência direta da massa de ar polar, evidenciada pelos baixos valores de temperatura no ponto (abaixo de 10°C) e circulação pós-frontal.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-22 00:00:00;Norte;mEc;Região central da Bacia Amazônica sob domínio da massa equatorial continental, caracterizada pelas baixas pressões térmicas e elevada umidade, sem influência de sistemas frontais.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-22 00:00:00;Nordeste;mTa;Regiao sob influencia predominante do escoamento zonal e anticiclone subtropical do Atlantico Sul, caracterizando a presenca continuada da Massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-22 00:00:00;Litoral;mTa;A região delimitada encontra-se sob influência do escoamento da circulação marítima da alta pressão, caracterizando o predomínio da Massa Tropical Atlântica (mTa) no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-22 00:00:00;Centro;mPa;A regiao delimitada encontra-se sob a influência direta do avanço da massa de ar polar, evidenciado pelas baixas temperaturas e pelo escoamento pós-frontal no Centro-Oeste/Sudeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-22 00:00:00;Sul;mPa;A região apresenta regime de ventos de quadrante sul e temperaturas reduzidas, configurando o avanço de uma Massa Polar Atlântica pós-frontal sobre o Sudeste e Sul do Brasil.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-23 00:00:00;Norte;mEc;A região demarcada encontra-se sobre a bacia amazônica e adjacências, sob domínio de condições térmicas e de umidade características da massa Equatorial Continental.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-23 00:00:00;Nordeste;mTa;Predomínio de circulação marítima de leste/sudeste, transportando ar quente e úmido do Atlântico Tropical para o interior da região Nordeste, caracterizando a influência da mTa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-23 00:00:00;Litoral;mTa;A regiao sob o retangulo esta sob influencia direta da circulacao do anticiclone posicionado no Atlantico Sul, caracterizando o dominio da Massa Tropical Atlantica (mTa).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-23 00:00:00;Centro;mPa;A região encontra-se sob influência de um sistema frontal em deslocamento. Observa-se a incursão de ar mais frio e denso na retaguarda da frente, caracterizando a atuação da mPa.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-23 00:00:00;Sul;mPa;A região apresenta características de subsidência e temperaturas mais baixas pós-passagem de sistema frontal, evidenciando o transporte e a atuação da massa de ar polar nesta porçã;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-24 00:00:00;Norte;mEc;A regiao delimitada encontra-se sob dominio da Massa Equatorial Continental, caracterizada pela circulacao de ar quente e umido originada na bacia amazonica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-24 00:00:00;Nordeste;mTa;A região do Nordeste está sob influência direta do fluxo de leste periférico da alta pressão subtropical do Atlântico Sul, caracterizando a predominância da Massa Tropical Atlântic;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-24 00:00:00;Litoral;mTa;Regiao sob influencia direta do fluxo zonal de leste, caracteristico da circulacao periferica da alta pressao subtropical do Atlantico Sul, configurando a massa Tropical Atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-24 00:00:00;Centro;mPa;Região sob influência de um sistema de alta pressão pós-frontal, evidenciada pelo escoamento de sul/sudeste com temperaturas amenas, caracterizando o avanço de uma massa de ar pola;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-24 00:00:00;Sul;mPa;Região sob influência da Massa Polar Atlântica, caracterizada pelo ingresso de ar frio e seco na retaguarda do sistema frontal que avança pelo setor sul do continente.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-25 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica. Verifica-se o predomínio da Massa Equatorial Continental, caracterizada por altos índices higroscópicos e temperaturas elevadas.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-25 00:00:00;Nordeste;mTa;Predominância de escoamento marítimo de leste/sudeste, transportando ar quente e úmido do Oceano Atlântico para a região, caracterizando a influência da massa tropical atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-25 00:00:00;Litoral;mTa;A área delimitada no litoral do Nordeste encontra-se sob influência da circulação do escoamento de leste do Atlântico, caracterizando o domínio da massa Tropical Atlântica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-25 00:00:00;Centro;mPa;A região encontra-se sob influência clara do avanço de uma massa de ar frio e seco após a passagem de frente fria detectada ao norte, com declínio acentuado das temperaturas.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-25 00:00:00;Sul;mPa;A regiao delimitada esta sob a influencia direta do avanco de uma massa de ar frio e umido pos-frontal, caracterizada pelas baixas temperaturas observadas nos registros sinoticos.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-26 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica. A ausência de sistemas frontais e a persistência de elevada umidade e temperaturas caracterizam o domínio da mEc.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-26 00:00:00;Nordeste;mTa;Predomínio de circulação marítima nos níveis médios e baixos, indicando o transporte de propriedades da Massa Tropical Atlântica sobre o setor delimitado.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-26 00:00:00;Litoral;mTa;A região destacada está sob a influência direta do escoamento marítimo associado à alta pressão do Atlântico, configurando o predomínio da Massa Tropical Atlântica (mTa).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-26 00:00:00;Centro;mPa;Regiao sob incidencia de ar frio e seco, caracteristico do setor pós-frontal, com gradiente de pressao indicando subsidencia e avanco de massa de origem polar sobre o Sudeste/Centr;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-26 00:00:00;Sul;mPa;A região delimitada localiza-se na retaguarda do sistema frontal, sob a influência direta do avanço de uma massa de ar frio e úmido de origem polar.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-27 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada por ser quente e úmida, típica da atuação sobre o norte do continente.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-27 00:00:00;Nordeste;mTa;A regiao delimitada esta sob influencia predominante do fluxo de leste/sudeste associado ao escoamento da alta subtropical, caracterizando a atuacao da mTa no setor.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-27 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento zonal e anticiclonico do oceano, caracterizando a predominancia da massa de ar Tropical Atlantica (mTa).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-27 00:00:00;Centro;mPa;Observa-se o avanco de uma massa de ar frio logo atras da frente fria, caracterizada pela queda nas temperaturas e mudanca na direcao do vento no setor central do continente.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-27 00:00:00;Sul;mPa;A região encontra-se submetida ao fluxo de ar frio e úmido na retaguarda de uma frente fria, caracterizando o ingresso e domínio da massa polar atlântica no Sul do país.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-28 00:00:00;Norte;mEc;A região delimitada abrange a bacia amazônica, onde predomina a Massa Equatorial Continental, caracterizada pela elevada umidade e instabilidade inerentes à sua origem térmica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-28 00:00:00;Nordeste;mTa;Predominância de fluxo marítimo sob influência do sistema de alta pressão do Atlântico Sul, caracterizando ar quente e úmido no setor costeiro e interior adjacente do Nordeste.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-28 00:00:00;Litoral;mTa;A regiao delimitada esta sob influencia direta do escoamento de leste-sudeste associado ao anticiclone subtropical, caracterizando o dominio da Massa Tropical Atlantica (mTa).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-28 00:00:00;Centro;mPa;A região delimitada encontra-se na retaguarda de uma frente fria, caracterizada pela incursão de ar frio e seco, consolidando o domínio da massa polar atlântica (mPa).;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-28 00:00:00;Sul;mPa;A regiao apresenta adveccao de ar frio e umido pos-frontal, com quedas significativas nas temperaturas e pressao em elevacao, caracterizando o avanco da massa polar atlantica.;Inverno;;;;;;;;;;;;;;;;;;;;;
2021-07-29 00:00:00;Norte;mEc;Região central da Amazônia sob condições de baixas latitudes, sem influência direta de sistemas frontais, caracterizada por alta umidade e temperaturas tropicais típicas da mEc.;Inverno;;;;;;;;;;;;;;;;;;;;;
